fundname,code,link,Do_Not_Use,fund_category
"SBI Equity Oppor. Sr-1 - Direct (G)",MSB1033,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-opportunities-fund-series-i-direct-plan/MSB1033,,"Multi Cap Fund"
"SBI Equity Oppor. Sr-1 - Regular(D)",MSB1032,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-opportunities-fund-series-i-regular-plan/MSB1032,,"Multi Cap Fund"
"SBI Equity Oppor. Sr-1 - Regular(G)",MSB1031,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-opportunities-fund-series-i-regular-plan/MSB1031,,"Multi Cap Fund"
"SBI Equity Oppor. Sr-2 - Direct (D)",MSB1086,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-opportunities-fund-series-ii-direct-plan/MSB1086,,"Multi Cap Fund"
"SBI Equity Oppor. Sr-2 - Direct (G)",MSB1085,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-opportunities-fund-series-ii-direct-plan/MSB1085,,"Multi Cap Fund"
"SBI Equity Oppor. Sr-2 - Regular (D)",MSB1084,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-opportunities-fund-series-ii-regular-plan/MSB1084,,"Multi Cap Fund"
"SBI Equity Oppor. Sr-2 - Regular (G)",MSB1083,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-opportunities-fund-series-ii-regular-plan/MSB1083,,"Multi Cap Fund"
"SBI Equity Oppor. Sr-4 - Direct (D)",MSB1190,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-opportunities-fund-series-iv-direct-plan/MSB1190,,"Multi Cap Fund"
"SBI Equity Oppor. Sr-4 - Direct (G)",MSB1189,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-opportunities-fund-series-iv-direct-plan/MSB1189,,"Multi Cap Fund"
"SBI Equity Oppor. Sr-4 - Regular (D)",MSB1188,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-opportunities-fund-series-iv-regular-plan/MSB1188,,"Multi Cap Fund"
"SBI Equity Oppor. Sr-4 - Regular (G)",MSB1187,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-opportunities-fund-series-iv-regular-plan/MSB1187,,"Multi Cap Fund"
"SBI Equity Savings Fund-DP (D)",MSB1143,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-savings-fund-direct-plan/MSB1143,,"Multi Cap Fund"
"SBI Equity Savings Fund-DP (G)",MSB1142,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-savings-fund-direct-plan/MSB1142,,"Equity Savings"
"SBI Equity Savings Fund-DP (MD)",MSB1144,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-savings-fund-direct-plan-md-/MSB1144,,"Equity Savings"
"SBI Equity Savings Fund-DP (QD)",MSB1145,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-savings-fund-direct-plan-qd-/MSB1145,,"Equity Savings"
"SBI Equity Savings Fund-RP (D)",MSB1139,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-savings-fund-regular-plan/MSB1139,,"Multi Cap Fund"
"SBI Equity Savings Fund-RP (G)",MSB1138,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-savings-fund-regular-plan/MSB1138,,"Equity Savings"
"SBI Equity Savings Fund-RP (MD)",MSB1140,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-savings-fund-regular-plan-md-/MSB1140,,"Equity Savings"
"SBI Equity Savings Fund-RP (QD)",MSB1141,https://www.moneycontrol.com/mutual-funds/nav/sbi-equity-savings-fund-regular-plan-qd-/MSB1141,,"Equity Savings"
"SBI Focused Equity Fund (D)",MSB060,https://www.moneycontrol.com/mutual-funds/nav/sbi-focused-equity-fund/MSB060,,"Focused Fund"
"SBI Focused Equity Fund (G)",MSB059,https://www.moneycontrol.com/mutual-funds/nav/sbi-focused-equity-fund/MSB059,,"Focused Fund"
"SBI Focused Equity Fund - D (D)",MSB537,https://www.moneycontrol.com/mutual-funds/nav/sbi-focused-equity-fund-direct-plan/MSB537,,"Focused Fund"
"SBI Focused Equity Fund - D (G)",MSB536,https://www.moneycontrol.com/mutual-funds/nav/sbi-focused-equity-fund-direct-plan/MSB536,,"Focused Fund"
"SBI Healthcare Opportunities (D)",MSB008,https://www.moneycontrol.com/mutual-funds/nav/sbi-healthcare-opportunities-fund/MSB008,,Sectoral/Thematic
"SBI Healthcare Opportunities (G)",MSB062,https://www.moneycontrol.com/mutual-funds/nav/sbi-healthcare-opportunities-fund/MSB062,,Sectoral/Thematic
"SBI Healthcare Opportunities - D (D)",MSB498,https://www.moneycontrol.com/mutual-funds/nav/sbi-healthcare-opportunities-fund-direct-plan/MSB498,,Sectoral/Thematic
"SBI Healthcare Opportunities - D (G)",MSB497,https://www.moneycontrol.com/mutual-funds/nav/sbi-healthcare-opportunities-fund-direct-plan/MSB497,,Sectoral/Thematic
"SBI Infrastructure Fund - (D)",MSB092,https://www.moneycontrol.com/mutual-funds/nav/sbi-infrastructure-fund/MSB092,,Sectoral/Thematic
"SBI Infrastructure Fund - (G)",MSB091,https://www.moneycontrol.com/mutual-funds/nav/sbi-infrastructure-fund/MSB091,,Sectoral/Thematic
"SBI Infrastructure Fund - D (D)",MSB521,https://www.moneycontrol.com/mutual-funds/nav/sbi-infrastructure-fund-direct-plan/MSB521,,Sectoral/Thematic
"SBI Infrastructure Fund - D (G)",MSB520,https://www.moneycontrol.com/mutual-funds/nav/sbi-infrastructure-fund-direct-plan/MSB520,,Sectoral/Thematic
"SBI Large & Midcap Fund (D)",MSB068,https://www.moneycontrol.com/mutual-funds/nav/sbi-large-midcap-fund/MSB068,,"Large & Mid Cap Fund"
"SBI Large & Midcap Fund (G)",MSB003,https://www.moneycontrol.com/mutual-funds/nav/sbi-large-midcap-fund/MSB003,,"Large & Mid Cap Fund"
"SBI Large & Midcap Fund - D (D)",MSB502,https://www.moneycontrol.com/mutual-funds/nav/sbi-large-midcap-fund-direct-plan/MSB502,,"Large & Mid Cap Fund"
"SBI Large & Midcap Fund - D (G)",MSB501,https://www.moneycontrol.com/mutual-funds/nav/sbi-large-midcap-fund-direct-plan/MSB501,,"Large & Mid Cap Fund"
"SBI Long Term Advantage-Sr1-DP (D)",MSB1066,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-i-direct-plan/MSB1066,,ELSS
"SBI Long Term Advantage-Sr1-DP (G)",MSB1065,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-i-direct-plan/MSB1065,,ELSS
"SBI Long Term Advantage-Sr1-RP (D)",MSB1064,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-i-regular-plan/MSB1064,,ELSS
"SBI Long Term Advantage-Sr1-RP (G)",MSB1063,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-i-regular-plan/MSB1063,,ELSS
"SBI Long Term Advantage-Sr2-DP (D)",MSB1094,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-ii-direct-plan/MSB1094,,ELSS
"SBI Long Term Advantage-Sr2-DP (G)",MSB1093,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-ii-direct-plan/MSB1093,,ELSS
"SBI Long Term Advantage-Sr2-RP (D)",MSB1092,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-ii-regular-plan/MSB1092,,ELSS
"SBI Long Term Advantage-Sr2-RP (G)",MSB1091,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-ii-regular-plan/MSB1091,,ELSS
"SBI Long Term Advantage-Sr3-DP (D)",MSB1218,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-iii-direct-plan/MSB1218,,ELSS
"SBI Long Term Advantage-Sr3-DP (G)",MSB1217,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-iii-direct-plan/MSB1217,,ELSS
"SBI Long Term Advantage-Sr3-RP (D)",MSB1216,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-iii-regular-plan/MSB1216,,ELSS
"SBI Long Term Advantage-Sr3-RP (G)",MSB1215,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-iii-regular-plan/MSB1215,,ELSS
"SBI LTAF-Sr-4 Regular (G)",MSB137,/mutual-funds/nav/sbi-ltaf-sr-4-regular/MSB137,,ELSS
"SBI LTAF-Sr-4 Regular- Direct (G)",MSB139,/mutual-funds/nav/sbi-ltaf-sr-4-regular-direct/MSB139,,ELSS
"SBI LTAF-Sr-5 Regular (G)",MSB1329,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-v-regular-plan/MSB1329,,ELSS
"SBI LTAF-Sr-5 Regular- Direct (D)",MSB1332,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-v-direct-plan/MSB1332,,ELSS
"SBI LTAF-Sr-5 Regular- Direct (G)",MSB1331,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-v-direct-plan/MSB1331,,ELSS
"SBI LTAF-Sr-5 Regular- Regular (D)",MSB1330,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-v-regular-plan/MSB1330,,ELSS
"SBI LTAF-Sr-6 Direct (D)",MSB1376,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-vi-direct-plan/MSB1376,,ELSS
"SBI LTAF-Sr-6 Direct (G)",MSB1375,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-vi-direct-plan/MSB1375,,ELSS
"SBI LTAF-Sr-6 Regular (D)",MSB1374,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-vi-regular-plan/MSB1374,,ELSS
"SBI LTAF-Sr-6 Regular (G)",MSB1373,https://www.moneycontrol.com/mutual-funds/nav/sbi-long-term-advantage-fund-series-vi-regular-plan/MSB1373,,ELSS
"SBI Magnum Childrens Benefit Fund",MSB026,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-childrens-benefit-fund/MSB026,,"Retirement Fund"
"SBI Magnum Childrens Benefit Fund - D",MSB515,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-childrens-benefit-fund-direct-plan/MSB515,,"Childrens Fund"
"SBI Magnum Comma Fund (D)",MSB070,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-comma-fund/MSB070,,Sectoral/Thematic
"SBI Magnum Comma Fund (G)",MSB069,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-comma-fund/MSB069,,Sectoral/Thematic
"SBI Magnum Comma Fund - Direct (D)",MSB514,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-comma-fund-direct-plan/MSB514,,Sectoral/Thematic
"SBI Magnum Comma Fund - Direct (G)",MSB513,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-comma-fund-direct-plan/MSB513,,Sectoral/Thematic
"SBI Magnum Equity ESG Fund (D)",MSB016,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-equity-esg-fund/MSB016,,Sectoral/Thematic
"SBI Magnum Equity ESG Fund (G)",MSB085,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-equity-esg-fund/MSB085,,Sectoral/Thematic
"SBI Magnum Equity ESG Fund - D (D)",MSB512,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-equity-esg-fund-direct-plan/MSB512,,Sectoral/Thematic
"SBI Magnum Equity ESG Fund - D (G)",MSB511,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-equity-esg-fund-direct-plan/MSB511,,Sectoral/Thematic
"SBI Magnum Global Fund (D)",MSB071,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-global-fund/MSB071,,Sectoral/Thematic
"SBI Magnum Global Fund (G)",MSB011,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-global-fund/MSB011,,Sectoral/Thematic
"SBI Magnum Global Fund - Direct (D)",MSB510,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-global-fund-direct-plan/MSB510,,Sectoral/Thematic
"SBI Magnum Global Fund - Direct (G)",MSB509,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-global-fund-direct-plan/MSB509,,Sectoral/Thematic
"SBI Magnum Midcap Fund (D)",MSB066,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-midcap-fund/MSB066,,"Mid Cap Fund"
"SBI Magnum Midcap Fund (G)",MSB065,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-midcap-fund/MSB065,,"Mid Cap Fund"
"SBI Magnum Midcap Fund - Direct (D)",MSB506,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-midcap-fund-direct-plan/MSB506,,"Mid Cap Fund"
"SBI Magnum Midcap Fund - Direct (G)",MSB505,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-midcap-fund-direct-plan/MSB505,,"Mid Cap Fund"
"SBI Magnum Multicap Fund (D)",MSB074,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-multicap-fund-regular-plan/MSB074,,"Multi Cap Fund"
"SBI Magnum Multicap Fund (G)",MSB073,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-multicap-fund-regular-plan/MSB073,,"Multi Cap Fund"
"SBI Magnum Multicap Fund - Direct (D)",MSB504,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-multicap-fund-direct-plan/MSB504,,"Multi Cap Fund"
"SBI Magnum Multicap Fund - Direct (G)",MSB503,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-multicap-fund-direct-plan/MSB503,,"Multi Cap Fund"
"SBI Magnum Tax Gain (D)",MSB014,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-tax-gain-scheme/MSB014,,ELSS
"SBI Magnum Tax Gain (G)",MSB093,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-tax-gain-scheme/MSB093,,ELSS
"SBI Magnum Tax Gain - Direct (D)",MSB500,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-tax-gain-scheme-direct-plan/MSB500,,ELSS
"SBI Magnum Tax Gain - Direct (G)",MSB499,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-tax-gain-scheme-direct-plan/MSB499,,ELSS
"SBI Multi Asset Allocation Fund (AD)",MSB078,https://www.moneycontrol.com/mutual-funds/nav/sbi-multi-asset-allocation-fund-ad-/MSB078,,"Multi Asset Allocation"
"SBI Multi Asset Allocation Fund (G)",MSB075,https://www.moneycontrol.com/mutual-funds/nav/sbi-multi-asset-allocation-fund/MSB075,,"Multi Asset Allocation"
"SBI Multi Asset Allocation Fund (MD)",MSB076,https://www.moneycontrol.com/mutual-funds/nav/sbi-multi-asset-allocation-fund-md-/MSB076,,"Multi Asset Allocation"
"SBI Multi Asset Allocation Fund (QD)",MSB077,https://www.moneycontrol.com/mutual-funds/nav/sbi-multi-asset-allocation-fund-qd-/MSB077,,"Multi Asset Allocation"
"SBI Multi Asset Allocation Fund - D (AD)",MSB545,https://www.moneycontrol.com/mutual-funds/nav/sbi-multi-asset-allocation-fund-direct-plan-ad-/MSB545,,"Multi Asset Allocation"
"SBI Multi Asset Allocation Fund - D (G)",MSB542,https://www.moneycontrol.com/mutual-funds/nav/sbi-multi-asset-allocation-fund-direct-plan/MSB542,,"Multi Asset Allocation"
"SBI Multi Asset Allocation Fund - D (MD)",MSB544,https://www.moneycontrol.com/mutual-funds/nav/sbi-multi-asset-allocation-fund-direct-plan-md-/MSB544,,"Multi Asset Allocation"
"SBI Multi Asset Allocation Fund - D (QD)",MSB543,https://www.moneycontrol.com/mutual-funds/nav/sbi-multi-asset-allocation-fund-direct-plan-qd-/MSB543,,"Multi Asset Allocation"
"SBI Nifty Index Fund (D)",MSB052,https://www.moneycontrol.com/mutual-funds/nav/sbi-nifty-index-fund/MSB052,,"Index Funds/ETFs"
"SBI Nifty Index Fund (G)",MSB025,https://www.moneycontrol.com/mutual-funds/nav/sbi-nifty-index-fund/MSB025,,"Index Funds/ETFs"
"SBI Nifty Index Fund - Direct (D)",MSB508,https://www.moneycontrol.com/mutual-funds/nav/sbi-nifty-index-fund-direct-plan/MSB508,,"Index Funds/ETFs"
"SBI Nifty Index Fund - Direct (G)",MSB507,https://www.moneycontrol.com/mutual-funds/nav/sbi-nifty-index-fund-direct-plan/MSB507,,"Index Funds/ETFs"
"SBI PSU Fund (D)",MSB223,https://www.moneycontrol.com/mutual-funds/nav/sbi-psu-fund/MSB223,,Sectoral/Thematic
"SBI PSU Fund (G)",MSB222,https://www.moneycontrol.com/mutual-funds/nav/sbi-psu-fund/MSB222,,Sectoral/Thematic
"SBI PSU Fund - Direct (D)",MSB496,https://www.moneycontrol.com/mutual-funds/nav/sbi-psu-fund-direct-plan/MSB496,,Sectoral/Thematic
"SBI PSU Fund - Direct (G)",MSB495,https://www.moneycontrol.com/mutual-funds/nav/sbi-psu-fund-direct-plan/MSB495,,Sectoral/Thematic
"SBI Small Cap Fund (D)",MSA013,https://www.moneycontrol.com/mutual-funds/nav/sbi-small-cap-fund/MSA013,,"Small Cap Fund"
"SBI Small Cap Fund (G)",MSA012,https://www.moneycontrol.com/mutual-funds/nav/sbi-small-cap-fund/MSA012,,"Small Cap Fund"
"SBI Small Cap Fund - D (D)",MSA032,https://www.moneycontrol.com/mutual-funds/nav/sbi-small-cap-fund-direct-plan/MSA032,,"Small Cap Fund"
"SBI Small Cap Fund - D (G)",MSA031,https://www.moneycontrol.com/mutual-funds/nav/sbi-small-cap-fund-direct-plan/MSA031,,"Small Cap Fund"
"SBI Tax Advantage Sr-1 (D)",MSB136,https://www.moneycontrol.com/mutual-funds/nav/sbi-tax-advantage-fund-series-i/MSB136,,ELSS
"SBI Tax Advantage Sr-2 (D)",MSB369,https://www.moneycontrol.com/mutual-funds/nav/sbi-tax-advantage-fund-series-ii/MSB369,,ELSS
"SBI Tax Advantage Sr-2 (G)",MSB368,https://www.moneycontrol.com/mutual-funds/nav/sbi-tax-advantage-fund-series-ii/MSB368,,ELSS
"SBI Tax Advantage Sr-3- Direct (D)",MSB816,https://www.moneycontrol.com/mutual-funds/nav/sbi-tax-advantage-fund-series-iii-direct-plan/MSB816,,ELSS
"SBI Tax Advantage Sr-3- Direct (G)",MSB815,https://www.moneycontrol.com/mutual-funds/nav/sbi-tax-advantage-fund-series-iii-direct-plan/MSB815,,ELSS
"SBI Tax Advantage Sr-3- Regular (D)",MSB814,https://www.moneycontrol.com/mutual-funds/nav/sbi-tax-advantage-fund-series-iii-regular-plan/MSB814,,ELSS
"SBI Tax Advantage Sr-3- Regular (G)",MSB813,https://www.moneycontrol.com/mutual-funds/nav/sbi-tax-advantage-fund-series-iii-regular-plan/MSB813,,ELSS
"SBI Technology Opportunities (D)",MSB007,https://www.moneycontrol.com/mutual-funds/nav/sbi-technology-opportunities-fund/MSB007,,Sectoral/Thematic
"SBI Technology Opportunities (G)",MSB491,https://www.moneycontrol.com/mutual-funds/nav/sbi-technology-opportunities-fund/MSB491,,Sectoral/Thematic
"SBI Technology Opportunities - D (D)",MSB519,https://www.moneycontrol.com/mutual-funds/nav/sbi-technology-opportunities-fund-direct-plan/MSB519,,Sectoral/Thematic
"SBI Technology Opportunities - D (G)",MSB518,https://www.moneycontrol.com/mutual-funds/nav/sbi-technology-opportunities-fund-direct-plan/MSB518,,Sectoral/Thematic
"SBI-ETF 10Y Gilt",MSB1255,https://www.moneycontrol.com/mutual-funds/nav/sbi-etf-10-year-gilt/MSB1255,,"Index Funds/ETFs"
"SBI-ETF Quality",MSB1442,https://www.moneycontrol.com/mutual-funds/nav/sbi-etf-quality/MSB1442,,"Index Funds/ETFs"
"Shriram Hybrid Equity Fund (D)",MSR002,https://www.moneycontrol.com/mutual-funds/nav/shriram-hybrid-equity-fund-regular-plan/MSR002,,"Aggressive Hybrid Fund"
"Shriram Hybrid Equity Fund (G)",MSR001,https://www.moneycontrol.com/mutual-funds/nav/shriram-hybrid-equity-fund-regular-plan/MSR001,,"Aggressive Hybrid Fund"
"Shriram Hybrid Equity Fund - D (D)",MSR004,https://www.moneycontrol.com/mutual-funds/nav/shriram-hybrid-equity-fund-direct-plan/MSR004,,"Aggressive Hybrid Fund"
"Shriram Hybrid Equity Fund - D (G)",MSR003,https://www.moneycontrol.com/mutual-funds/nav/shriram-hybrid-equity-fund-direct-plan/MSR003,,"Aggressive Hybrid Fund"
"Shriram Long Term Equity Fund - Dir. (D)",MSR012,https://www.moneycontrol.com/mutual-funds/nav/shriram-long-term-equity-fund-direct-plan/MSR012,,ELSS
"Shriram Long Term Equity Fund - Dir. (G)",MSR011,https://www.moneycontrol.com/mutual-funds/nav/shriram-long-term-equity-fund-direct-plan/MSR011,,ELSS
"Shriram Long Term Equity Fund - Reg. (D)",MSR010,https://www.moneycontrol.com/mutual-funds/nav/shriram-long-term-equity-fund-regular-plan/MSR010,,ELSS
"Shriram Long Term Equity Fund - Reg. (G)",MSR009,https://www.moneycontrol.com/mutual-funds/nav/shriram-long-term-equity-fund-regular-plan/MSR009,,ELSS
"Shriram Multicap Fund - Dir. (D)",MSR008,https://www.moneycontrol.com/mutual-funds/nav/shriram-multicap-fund-direct-plan/MSR008,,"Multi Cap Fund"
"Shriram Multicap Fund - Dir. (G)",MSR007,https://www.moneycontrol.com/mutual-funds/nav/shriram-multicap-fund-direct-plan/MSR007,,"Multi Cap Fund"
"Shriram Multicap Fund - Reg. (D)",MSR006,https://www.moneycontrol.com/mutual-funds/nav/shriram-multicap-fund-regular-plan/MSR006,,"Multi Cap Fund"
"Shriram Multicap Fund - Reg. (G)",MSR005,https://www.moneycontrol.com/mutual-funds/nav/shriram-multicap-fund-regular-plan/MSR005,,"Multi Cap Fund"
"Sundaram Banking & PSU Debt (B)",MSN825,https://www.moneycontrol.com/mutual-funds/nav/sundaram-banking-psu-debt-fund-regular-plan/MSN825,,
"Sundaram Banking & PSU Debt (DD)",MSN071,https://www.moneycontrol.com/mutual-funds/nav/sundaram-banking-psu-debt-fund-regular-plan-dd-/MSN071,,
"Sundaram Banking & PSU Debt (G)",MSN070,https://www.moneycontrol.com/mutual-funds/nav/sundaram-banking-psu-debt-fund-regular-plan/MSN070,,
"Sundaram Banking & PSU Debt (MD)",MSN073,https://www.moneycontrol.com/mutual-funds/nav/sundaram-banking-psu-debt-fund-regular-plan-md-/MSN073,,
"Sundaram Banking & PSU Debt - D (B)",MSN610,https://www.moneycontrol.com/mutual-funds/nav/sundaram-banking-psu-debt-fund-direct-plan/MSN610,,
"Sundaram Banking & PSU Debt - D (DD)",MSN609,https://www.moneycontrol.com/mutual-funds/nav/sundaram-banking-psu-debt-fund-direct-plan-dd-/MSN609,,
"Sundaram Banking & PSU Debt - D (G)",MSN606,https://www.moneycontrol.com/mutual-funds/nav/sundaram-banking-psu-debt-fund-direct-plan/MSN606,,
"Sundaram Banking & PSU Debt - D (MD)",MSN608,https://www.moneycontrol.com/mutual-funds/nav/sundaram-banking-psu-debt-fund-direct-plan-md-/MSN608,,
"Sundaram Banking & PSU Debt - Retail (G)",MSN068,https://www.moneycontrol.com/mutual-funds/nav/sundaram-banking-psu-debt-fund-retail-plan/MSN068,,
"Sundaram Banking & PSU Debt - Retail (MD",MSN069,https://www.moneycontrol.com/mutual-funds/nav/sundaram-banking-psu-debt-fund-retail-plan-md-/MSN069,,
"Sundaram CPOF - Sr 7 - 5yrs - Dir (D)",MSN1237,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-7-5yrs-direct/MSN1237,,"Capital Protection Funds"
"Sundaram CPOF - Sr 7 - 5yrs - Dir (G)",MSN1236,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-7-5yrs-direct/MSN1236,,"Capital Protection Funds"
"Sundaram CPOF - Sr 7 - 5yrs - Reg (D)",MSN1235,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-7-5yrs-regular/MSN1235,,"Capital Protection Funds"
"Sundaram CPOF - Sr 7 - 5yrs - Reg (G)",MSN1234,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-7-5yrs-regular/MSN1234,,"Capital Protection Funds"
"Sundaram CPOF - Sr 8 - 5yrs - Dir (D)",MSN1255,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-8-5yrs-direct/MSN1255,,"Capital Protection Funds"
"Sundaram CPOF - Sr 8 - 5yrs - Dir (G)",MSN1254,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-8-5yrs-direct/MSN1254,,"Capital Protection Funds"
"Sundaram CPOF - Sr 8 - 5yrs - Reg (D)",MSN1253,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-8-5yrs-regular/MSN1253,,"Capital Protection Funds"
"Sundaram CPOF - Sr 8 - 5yrs - Reg (G)",MSN1252,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-8-5yrs-regular/MSN1252,,"Capital Protection Funds"
"Sundaram CPOF- Sr 1 -2 yrs (D)",MSN440,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-1-2-yrs/MSN440,,"Capital Protection Funds"
"Sundaram CPOF- Sr 1 -2 yrs (G)",MSN439,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-1-2-yrs/MSN439,,"Capital Protection Funds"
"Sundaram CPOF- Sr 2 -2 yrs (D)",MSN444,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-2-2-yrs/MSN444,,"Capital Protection Funds"
"Sundaram CPOF- Sr 2 -2 yrs (G)",MSN443,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-2-2-yrs/MSN443,,"Capital Protection Funds"
"Sundaram CPOF- Sr 2 -3 yrs (G)",MSN384,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-2-3-yrs/MSN384,,"Capital Protection Funds"
"Sundaram CPOF- Sr 2 -5 yrs (D)",MSN416,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-2-5-yrs/MSN416,,"Capital Protection Funds"
"Sundaram CPOF- Sr 2 -5 yrs (G)",MSN415,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-2-5-yrs/MSN415,,"Capital Protection Funds"
"Sundaram CPOF- Sr 3 -2 yrs (D)",MSN450,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-3-2-yrs/MSN450,,"Capital Protection Funds"
"Sundaram CPOF- Sr 3 -2 yrs (G)",MSN449,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-3-2-yrs/MSN449,,"Capital Protection Funds"
"Sundaram CPOF- Sr 3 -3 yrs (D)",MSN426,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-3-3-yrs/MSN426,,"Capital Protection Funds"
"Sundaram CPOF- Sr 3 -3 yrs (G)",MSN425,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-3-3-yrs/MSN425,,"Capital Protection Funds"
"Sundaram CPOF- Sr 3 -5 yrs (D)",MSN477,https://www.moneycontrol.com/mutual-funds/nav/sundaram-capital-protection-oriented-fund-series-3-5-yrs/MSN477,,"Capital Protection Funds"
